model,sequence,org_func,num_valid,num_invalid,num_shots,num_mc,invalid_fn_type,response_type,answer,logprob,correct,correct_and_pred,incorrect_and_pred,correct_and_not_pred,incorrect_and_not_pred,class_label
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,10,5,exclude_class,explanation,4,-14.796938,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,10,5,exclude_class,explanation,5,-15.745905,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,10,5,exclude_class,explanation,2,-1.3661821e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,completion,4,-6.8650417,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,completion,0,-21.258114,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,completion,24,-22.532831,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,completion,34,-24.50918,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,completion,11379,-18.947324,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,completion,4,-6.8650417,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,explanation,1,-3.762558e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,explanation,2,-12.05774,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,explanation,3,-12.954344,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,explanation,4,-15.822325,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,explanation,5,-13.686902,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,10,5,exclude_class,explanation,1,-3.762558e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,completion,4,-6.5700607,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,completion,0,-21.564825,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,completion,28,-24.051477,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,completion,23,-24.316612,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,completion,7,-21.294157,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,completion,4,-6.5700607,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,explanation,1,-0.0013013734,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,explanation,2,-10.856057,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,explanation,3,-5.8499894,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,explanation,4,-14.1328,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,explanation,5,-13.973522,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,10,5,exclude_class,explanation,1,-0.0013013734,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,completion,4,-6.3373723,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,completion,4,-7.155406,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,completion,1,-22.963573,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,completion,0,-20.2072,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,completion,20736,-15.053265185,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,completion,4,-6.3373723,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,explanation,1,-10.544244,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,explanation,2,-11.24901,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,explanation,3,-11.262747,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,explanation,4,-0.0008376312,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,explanation,5,-7.5822845,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,10,5,exclude_class,explanation,4,-0.0008376312,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,completion,7,-5.3304634,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,completion,11,-10.933007,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,completion,16,-17.601349,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,completion,15,-12.808901,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,completion,20,-20.786043,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,completion,7,-5.3304634,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,explanation,1,-7.4442563,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,explanation,2,-4.0373635,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,explanation,3,-4.229447,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,explanation,4,-5.303405,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,explanation,5,-0.034692936,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,10,5,exclude_class,explanation,5,-0.034692936,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,completion,7,-8.907038,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,completion,11,-4.7908382,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,completion,72057594037927936,-4.676060059571428,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,completion,15,-12.73345,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,completion,15383110,-13.0741845,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,completion,11,-4.7908382,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,explanation,1,-8.587878,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,explanation,2,-0.00062074844,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,explanation,3,-9.513176,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,explanation,4,-10.5766735,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,explanation,5,-8.060464,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,10,5,exclude_class,explanation,2,-0.00062074844,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,completion,5,-6.0589314,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,completion,5,-6.021925,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,completion,12,-24.161692,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,completion,20,-24.775139,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,completion,15,-23.540848,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,completion,5,-6.0589314,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,explanation,1,-11.696628,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,explanation,2,-0.17819163,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,explanation,3,-9.672953,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,explanation,4,-12.173297,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,explanation,5,-2.3118496,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,exclude_class,explanation,2,-0.17819163,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,completion,6,-20.224958,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,completion,5,-7.467854,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,completion,2401,-16.6992325,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,completion,22360,-17.12504015,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,completion,16231562,-11.568890875,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,completion,5,-7.467854,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,explanation,1,-9.755437,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,explanation,2,-0.00011690406,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,explanation,3,-10.333087,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,explanation,4,-11.033342,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,explanation,5,-12.399438,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,8,5,exclude_class,explanation,2,-0.00011690406,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,completion,5,-7.711857,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,completion,5,-7.685215,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,completion,1957,-25.976892,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,completion,0,-21.69676,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,completion,10,-16.54611,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,completion,5,-7.711857,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,explanation,1,-6.5322723,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,explanation,2,-8.860713,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,explanation,3,-0.0024670565,incorrect,0,1,0,0,incorrect_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,explanation,4,-12.119766,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,explanation,5,-13.920105,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,exclude_class,explanation,3,-0.0024670565,pred,0,0,0,0,
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,exclude_class,completion,5,-5.4560933,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,exclude_class,completion,5,-5.407406,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,exclude_class,completion,15,-20.916914,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,exclude_class,completion,1,-21.439075,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,exclude_class,completion,476837158203125,-5.709075218166667,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,exclude_class,completion,5,-5.4560933,pred,1,0,0,0,correct_and_pred
