,model,sequence,org_func,num_valid,num_invalid,num_shots,invalid_fn_type,test_passing_completion,test_passing_explanation,n_valid_compl_in_primed_resp,n_invalid_compl_in_primed_resp,n_valid_expl_in_primed_resp,n_invalid_expl_in_primed_resp,possible_completions_response,possible_explanations_response,Unnamed: 0
610,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 0, 1)}",2,3,10,random,1,0,2,3,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (x * 1) % (4+1)', 'lambda x: (x * 2) % (4+1)', 'lambda x: (x * 3) % (4+1)', 'lambda x: (x * 4) % (4+1)', 'lambda x: (x * 5) % (4+1)', 'lambda x: (x * 6) % (4+1)', 'lambda x: (x * 7) % (4+1)', 'lambda x: (x * 8) % (4+1)', 'lambda x: (x * 9) % (4+1)', 'lambda x: (x * 10) % (4+1)', 'lambda x: (x * 11) % (4+1)', 'lambda x: (x * 12) % (4+1)', 'lambda x: (x * 13) % (4+1)', 'lambda x: (x * 14) % (4+1)', 'lambda x: (x * 15) % (4+1)', 'lambda x: (x * 16) % (4+1)', 'lambda x: (x * 17) % (4+1)', 'lambda x: (x * 18) % (4+1)', 'lambda x: (x * 19) % (4+1)', 'lambda x: (x * 20) % (4+1)']",
611,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 0, 0)}",2,3,10,random,1,0,2,0,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 0', 'lambda x: (2 * x) * 0', 'lambda x: (4 * x) ** 0', 'lambda x: (x * 1) % (2+1)']",
612,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 2)}",2,3,10,random,0,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) + 0', 'lambda x: (1 * x) ** 1', 'lambda x: (2 * x) ** 0', 'lambda x: (2 * x) + (-1)']",
613,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 1)}",2,3,10,random,1,0,2,0,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']","['lambda x: x + 1', 'lambda x: (x * 1) + 1', 'lambda x: (x * 2) - 1', 'lambda x: (x * 4) / 4']",
614,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 2, 2)}",2,3,10,random,0,0,2,2,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50']","['lambda x: x + 1', 'lambda x: (x * 4) % (1+1)', 'lambda x: (x * 5) % (3+1)', 'lambda x: (2 * x) + 4', 'lambda x: (3 * x) | 4', 'lambda x: (x * 4) % (0+1)']",
615,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 0, 2)}",2,3,10,random,1,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) + 1', 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'lambda x: (2 * x) + 1', 'lambda x: (3 * x) + 1', 'lambda x: (4 * x) + 1', 'lambda x: (5 * x) + 1', 'lambda x: (6 * x) + 1', 'lambda x: (7 * x) + 1', 'lambda x: (8 * x) + 1', 'lambda x: (9 * x) + 1', 'lambda x: (10 * x) + 1']",
616,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 1, 3)}",2,3,10,random,1,0,2,1,0,0,"['5', '6', '7', '8', '9', '10']","['lambda x: x + 1', 'lambda x: (1 * x) | 1', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 2', 'lambda x: (4 * x) - 3']",
617,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 3)}",2,3,10,random,1,1,2,2,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) ** 1', 'lambda x: (2 * x) ** 0', 'lambda x: (3 * x) | 0', 'lambda x: (4 * x) + 4', 'lambda x: (5 * x) ** 0', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (3 + 1)][x]']",
618,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 1, 1)}",2,3,10,random,0,0,2,1,1,0,"['5', '6', '7', '8', '9', '10']","['lambda x: (1 * x) + 0', 'lambda x: (1 * x) + 1', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) + 3']",
619,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) * 1', 'offset': 1, 'metadata': ('geometric_progression', 0, 1)}",2,3,10,random,1,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) + 0', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) - 1', 'lambda x: (1 * x) + 2', 'lambda x: (2 * x) + 0', 'lambda x: (2 * x) + 1', 'lambda x: (4 * x) * 0', 'lambda x: (4 * x) ** 1']",
620,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 1)}",2,3,10,random,1,1,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) + 1', 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (0 + 1)][x]', 'lambda x: (1 * x) | 1']",
621,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,10,random,1,1,2,3,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 1', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'lambda x: (x * 1) % (4+1)']",
622,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 0, 1)}",2,3,10,random,1,0,2,0,0,1,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: x', 'lambda x: (x * 1) % (3+1)']",
623,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bit_or_progression', 0, 0)}",2,3,10,random,1,0,2,3,1,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: (1 * x) + 0', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'lambda x: (x * 5) % (2+1)', 'lambda x: (1 * x) ** 3', 'lambda x: (1 * x) * 0', 'lambda x: (5 * x) | 3', 'lambda x: (2 * x) ** 3', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'lambda x: (3 * x) + 3']",
624,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 0, 1)}",2,3,10,random,1,1,1,1,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x', 'lambda x: (x * 1) % (1+1)', 'lambda x: (x * 2) % (2+1)', 'lambda x: (x * 3) % (3+1)']",
625,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,10,random,0,1,2,2,1,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99', '100']","['lambda x: (1 * x) + 0', 'lambda x: (1 * x) | 0', 'lambda x: (1 * x) % (4+1)', 'lambda x: (2 * x) % (2+1)', 'lambda x: (3 * x) % (3+1)', 'lambda x: (4 * x) % (4+1)']",
626,text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular_progression', 0, 3)}",2,3,10,random,0,0,1,1,0,0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50']","['lambda x: x', 'lambda x: (x * 1) % (2+1)', 'lambda x: (x * 2) % (2+1)', 'lambda x: (x * 3) % (2+1)']",
627,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential_progression', 0, 1)}",2,3,10,random,0,1,1,2,0,0,"['6', '8', '10', '12', '14', '16', '18', '20', '22', '24', '26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52', '54', '56', '58', '60', '62', '64', '66', '68', '70', '72', '74', '76', '78', '80', '82', '84', '86', '88', '90', '92', '94', '96', '98', '100']","['lambda x: (1 * x) + 1', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) + 3', 'lambda x: (1 * x) + 4', 'lambda x: (1 * x) * 1', 'lambda x: (2 * x) + 0', 'lambda x: (2 * x) + 1', 'lambda x: (2 * x) * 1', 'lambda x: (3 * x) + 0', 'lambda x: (3 * x) + 1', 'lambda x: (3 * x) + 2', 'lambda x: (3 * x) * 1', 'lambda x: (4 * x) + 0', 'lambda x: (4 * x) + 1', 'lambda x: (4 * x) + 2', 'lambda x: (4 * x) + 3', 'lambda x: (4 * x) * 1', 'lambda x: (5 * x) + 0', 'lambda x: (5 * x) + 1', 'lambda x: (5 * x) + 2', 'lambda x: (5 * x) + 3', 'lambda x: (5 * x) + 4', 'lambda x: (5 * x) * 1']",
628,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) | 0', 'offset': 2, 'metadata': ('bit_or_progression', 0, 0)}",2,3,10,random,1,0,0,1,0,0,"['7', '9', '11', '13', '15']","['lambda x: (1 * x) | 1', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) | 0', 'lambda x: (2 * x) - 1']",
629,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 2, 2)}",2,3,10,random,0,1,2,0,0,0,"['6', '7', '8', '9', '10']","['lambda x: (1 * x) + 1', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) + 3', 'lambda x: (1 * x) + 4', 'lambda x: (2 * x) + 0', 'lambda x: (2 * x) + 1', 'lambda x: (3 * x) + 0', 'lambda x: (4 * x) - 2']",
630,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 0, 2)}",2,3,10,random,1,1,1,1,0,0,"['7', '9', '11', '13', '15']","['lambda x: (1 * x) + 1', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1) or i % (4 + 1) or i % (5 + 1)][x]', 'lambda x: (2 * x) - 1']",
631,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 2)}",2,3,10,random,1,0,0,0,0,0,"['7', '9', '11', '13', '15']","['lambda x: (1 * x) | 1', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) | 0', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) | -1', 'lambda x: (3 * x) + 1']",
632,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 3, 3)}",2,3,10,random,0,1,2,1,0,0,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: x + 1', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 2', 'lambda x: (4 * x) - 3', 'lambda x: (5 * x) - 4']",
633,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 1, 1)}",2,3,10,random,1,1,2,1,0,0,"['6', '7', '8', '9', '10']","['lambda x: x + 1', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'lambda x: (2 * x) + 0']",
634,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 3, 1)}",2,3,10,random,1,0,2,1,0,0,"['6', '7', '8', '9', '10']","['lambda x: (1 * x) | 2', 'lambda x: (1 * x) | 3', 'lambda x: (1 * x) | 4', 'lambda x: (1 * x) | 5', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1) or i % (3 + 1) or i % (4 + 1)][x]']",
635,text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,10,random,1,0,2,0,0,0,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: (x * 1) + 1', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'lambda x: (2 * x) + 2']",
636,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 0, 1)}",2,3,10,random,1,1,2,0,0,0,"['7', '8', '9', '10', '11', '12']","['lambda x: (1 * x) + 2', 'lambda x: (2 * x) - 1', 'lambda x: (3 * x) - 3', 'lambda x: (4 * x) - 6']",
637,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) | 0', 'offset': 3, 'metadata': ('bit_or_progression', 0, 0)}",2,3,10,random,1,0,2,0,0,0,"['7', '8', '9', '10']","['lambda x: (x * 1) + 2', 'lambda x: (x * 1) + 3', 'lambda x: (x * 1) + 4', 'lambda x: (x * 1) + 5']",
638,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 3, 2)}",2,3,10,random,1,1,2,0,0,0,"['7', '9', '11', '13', '15', '17', '19', '21', '23', '25', '27', '29', '31', '33', '35', '37', '39', '41', '43', '45', '47', '49', '51', '53', '55', '57', '59', '61', '63', '65', '67', '69', '71', '73', '75', '77', '79', '81', '83', '85', '87', '89', '91', '93', '95', '97', '99']","['lambda x: (x * 1) + 2', 'lambda x: (x * 1) + 3', 'lambda x: (x * 1) + 4', 'lambda x: (x * 1) + 5', 'lambda x: (x * 2) + 1', 'lambda x: (x * 2) + 2', 'lambda x: (x * 3) + 0']",
639,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 0, 1)}",2,3,10,random,1,1,2,1,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (1 * x) + 3', 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (3 + 1)][x]', 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'lambda x: (2 * x) + 1']",
640,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 2, 2)}",2,3,10,random,1,1,2,2,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: [i for i in range(100) if i % (5 + 1) or i % (4 + 1)][x]', 'lambda x: 3 + x', 'lambda x: (2 * x) + 1', 'lambda x: (x * 1) + 3']",
641,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) + 2', 'offset': 1, 'metadata': ('arithmetic_progression', 0, 2)}",2,3,10,random,0,1,2,0,0,0,"['7', '9', '11', '13']","['lambda x: x + 3', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'lambda x: (2 * x) + 1', 'lambda x: (3 * x) - 1']",
642,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 3, 3)}",2,3,10,random,0,0,2,1,0,0,"['7', '8', '9', '10']","['lambda x: (1 * x) + 3', 'lambda x: (2 * x) + 1', 'lambda x: (3 * x) - 1', 'lambda x: (4 * x) - 3']",
643,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 0, 1)}",2,3,10,random,1,0,2,0,0,0,"['7', '8', '9', '10']","['lambda x: (x * 1) + 3', 'lambda x: (x * 1) % (3+1)', 'lambda x: (x * 3) % (2+1)', 'lambda x: (x * 4) % (1+1)']",
644,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 3, 1)}",2,3,10,random,1,1,2,0,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (x * 1) + 3', 'lambda x: (x * 1) % (3+1)', 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]']",
645,text-davinci-003,"3,4,5,6","{'fn': 'lambda x: (1 * x) + 0', 'offset': 3, 'metadata': ('arithmetic_progression', 0, 0)}",2,3,10,random,1,0,2,1,0,0,"['7', '8', '9', '10', '11', '12', '13', '14', '15']","['lambda x: (x * 1) + 3', 'lambda x: (x * 1) + 3 + (x - 1)', 'lambda x: (x * 1) + 3 + (x - 1) * 2', 'lambda x: (x * 1) + 3 + (x - 1) * 3', 'lambda x: (x * 1) + 3 + (x - 1) * 4']",
646,text-davinci-003,"0,3,6,9","{'fn': 'lambda x: (3 * x) | 0', 'offset': 0, 'metadata': ('bit_or_progression', 2, 0)}",2,3,10,random,1,0,2,0,0,0,"['12', '15', '18', '21', '24', '27', '30', '33', '36', '39']","['lambda x: (3 * x) + 0', 'lambda x: (1 * x) ** 2', 'lambda x: (1 * x) * 3']",
647,text-davinci-003,"0,3,6,9","{'fn': 'lambda x: (3 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 2, 1)}",2,3,10,random,1,0,2,0,0,0,"['12', '15', '18', '21', '24', '27', '30', '33', '36', '39', '42', '45', '48', '51', '54', '57', '60', '63', '66', '69', '72', '75', '78', '81', '84', '87', '90', '93', '96', '99']","['lambda x: (3 * x) + 0', 'lambda x: (1 * x) * 3', 'lambda x: (2 * x) * 1', 'lambda x: (4 * x) * 0', 'lambda x: (5 * x) ** 0']",
648,text-davinci-003,"0,3,6,9","{'fn': 'lambda x: (3 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 2, 1)}",2,3,10,random,1,1,2,0,0,0,"['12', '15', '18', '21', '24', '27', '30']","['lambda x: 3 * x', 'lambda x: (x * 3) % (3+1)', 'lambda x: (x * 3) | 0']",
649,text-davinci-003,"0,3,6,9","{'fn': 'lambda x: (1 * x) * 3', 'offset': 0, 'metadata': ('geometric_progression', 0, 3)}",2,3,10,random,1,0,2,0,0,0,"['12', '15', '18', '21', '24', '27', '30']","['lambda x: 3 * x', 'lambda x: (x * 3) % (0+1)', 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (0 + 1)][x]']",
650,text-davinci-003,"0,3,6,9","{'fn': 'lambda x: (3 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 2, 0)}",2,3,10,random,1,0,2,0,1,0,"['12', '15', '18']","['lambda x: (3 * x) * 1', 'lambda x: (1 * x) * 3', 'lambda x: (1 * x) | 0']",
651,text-davinci-003,"3,6,9,12","{'fn': 'lambda x: (3 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 2, 1)}",2,3,10,random,1,0,2,0,1,0,"['15', '18', '21', '24']","['lambda x: (1 * x) * 3', 'lambda x: (2 * x) * 3', 'lambda x: (3 * x) * 3', 'lambda x: (4 * x) * 3']",
652,text-davinci-003,"3,6,9,12","{'fn': 'lambda x: (1 * x) * 3', 'offset': 1, 'metadata': ('geometric_progression', 0, 3)}",2,3,10,random,1,0,2,1,0,0,"['15', '18', '21', '24', '27', '30']","['lambda x: (3 * x) + 0', 'lambda x: (3 * x) ** 1', 'lambda x: (3 * x) * 1', 'lambda x: (2 * x) + 3']",
653,text-davinci-003,"6,9,12,15","{'fn': 'lambda x: (3 * x) | 0', 'offset': 2, 'metadata': ('bit_or_progression', 2, 0)}",2,3,10,random,1,0,2,0,0,0,"['17', '18', '19', '20']","['lambda x: (3 * x) + 3', 'lambda x: (3 * x) + 6', 'lambda x: (3 * x) + 9', 'lambda x: (3 * x) + 12']",
654,text-davinci-003,"6,9,12,15","{'fn': 'lambda x: (3 * x) * 1', 'offset': 2, 'metadata': ('geometric_progression', 2, 1)}",2,3,10,random,1,1,2,0,0,0,"['18', '21', '24', '27', '30']","['lambda x: (3 * x) + 3', 'lambda x: (x * 3) + 3', 'lambda x: (x * 1) * 3', 'lambda x: (1 * x) * 3']",
655,text-davinci-003,"6,9,12,15","{'fn': 'lambda x: (3 * x) ** 1', 'offset': 2, 'metadata': ('exponential_progression', 2, 1)}",2,3,10,random,1,0,2,0,0,0,"['17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","['lambda x: (3 * x) + 3', 'lambda x: (3 * x) * 2', 'lambda x: (3 * x) | 1']",
656,text-davinci-003,"6,9,12,15","{'fn': 'lambda x: (1 * x) * 3', 'offset': 2, 'metadata': ('geometric_progression', 0, 3)}",2,3,10,random,0,0,2,0,1,0,"['18', '21', '24', '27']","['lambda x: (3 * x) + 3', 'lambda x: (3 * x) + 6', 'lambda x: (3 * x) + 9', 'lambda x: (3 * x) + 12']",
657,text-davinci-003,"6,9,12,15","{'fn': 'lambda x: (3 * x) + 0', 'offset': 2, 'metadata': ('arithmetic_progression', 2, 0)}",2,3,10,random,1,0,2,0,1,0,"['18', '21', '24', '27']","['lambda x: (3 * x) ** 1', 'lambda x: (3 * x) + 3', 'lambda x: (3 * x) | 3']",
658,text-davinci-003,"6,9,12,15","{'fn': 'lambda x: (3 * x) + 3', 'offset': 1, 'metadata': ('arithmetic_progression', 2, 3)}",2,3,10,random,1,0,2,1,1,0,"['18', '21', '24', '27']","['lambda x: (3 * x) + 3', 'lambda x: (x * 3) + 3', 'lambda x: (x * 3) + 6', 'lambda x: (3 * x) + 6']",
659,text-davinci-003,"9,12,15,18","{'fn': 'lambda x: (3 * x) | 0', 'offset': 3, 'metadata': ('bit_or_progression', 2, 0)}",2,3,10,random,1,0,2,0,0,0,"['21', '24', '27', '30']","['lambda x: (3 * x) + 3', 'lambda x: (x * 3) + 6', 'lambda x: (x * 4) - 3', 'lambda x: (x * 5) - 6']",
660,text-davinci-003,"9,12,15,18","{'fn': 'lambda x: (3 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 2, 1)}",2,3,10,random,1,0,2,0,1,0,"['21', '24', '27', '30']","['lambda x: (3 * x) + 3', 'lambda x: (3 * x) ** 1', 'lambda x: (3 * x) ** 2', 'lambda x: (3 * x) ** 3', 'lambda x: (3 * x) ** 4', 'lambda x: (3 * x) ** 5', 'lambda x: (3 * x) ** 6', 'lambda x: (3 * x) ** 7', 'lambda x: (3 * x) ** 8', 'lambda x: (3 * x) ** 9', 'lambda x: (3 * x) ** 10']",
661,text-davinci-003,"9,12,15,18","{'fn': 'lambda x: (3 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 2, 1)}",2,3,10,random,1,0,2,0,0,0,"['21', '24', '27', '30']","['lambda x: (3 * x) + 6', 'lambda x: (3 * x) ** 2', 'lambda x: (1 * x) ** 3 + 6']",
662,text-davinci-003,"9,12,15,18","{'fn': 'lambda x: (1 * x) * 3', 'offset': 3, 'metadata': ('geometric_progression', 0, 3)}",2,3,10,random,1,1,2,0,0,0,"['21', '24', '27', '30']","['lambda x: (3 * x) + 3', 'lambda x: (1 * x) + 9', 'lambda x: (3 * x) ** 1']",
663,text-davinci-003,"9,12,15,18","{'fn': 'lambda x: (3 * x) + 0', 'offset': 3, 'metadata': ('arithmetic_progression', 2, 0)}",2,3,10,random,1,0,2,0,0,0,"['21', '24', '27', '30']","['lambda x: (3 * x) + 6', 'lambda x: (3 * x) | 3', 'lambda x: (3 * x) * 2', 'lambda x: (3 * x) ** 2 - 3']",
664,text-davinci-003,"4,5,6,7","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 3, 2)}",2,3,10,random,0,0,2,0,0,0,"['8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (x * 1) + 4', 'lambda x: (x * 1) * 4', 'lambda x: (x * 2) + 2', 'lambda x: (x * 3) + 1', 'lambda x: (x * 4) + 0']",
